Activo;Origen;Idioma;µrea de conocimiento;Prop¢sito de formaci¢n;Tipo de contenido;Tipo de art°culo;ID de art°culo;T°tulo del art°culo;Descripci¢n;Contenido del curso;Fecha de creaci¢n;Fecha de publicaci¢n;Costo del curso;Proveedor;Responsable;Experto del curso;Duraci¢n (en horas);Horas de crÇdito
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3050;Gesti¢n integral del riesgo de desastres;El curso est† orientado a las personas que ya cuentan con nociones de planificaci¢n y que tienen conocimientos generales sobre las principales amenazas en un contexto particular desde una disciplina espec°fica. Presenta los conceptos m†s importantes, as° como ejemplos y problemas para el an†lisis de temas de gesti¢n integral del riesgo de desastres que, regularmente, deben abordarse desde †mbitos nacionales o federales, municipales o locales. Cada persona podr† profundizar en temas de su interÇs con base en la bibliograf°a que se ofrece como recurso adicional.* êste no es un curso que ense§e la manera de responder a una emergencia. Otros ya abordan esa tarea importante. Nuestro objetivo es que cada participante se aproxime a las nociones m†s generales de la gesti¢n integral de riesgos, mismas que pueden ser de utilidad en instituciones p£blicas tanto cuanto en organizaciones privadas.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Nacional Aut¢noma;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3059;Estrategias de  Redes Sociales;"En este curso, podr†s adquirir los conocimientos y criterios iniciales para crear los objetivos, estrategias y t†cticas para las redes sociales de tu plan de marketing digital. Conocer†s en detalle los c¢digos y tÇcnicas de Facebook, Twitter, Instagram y LinkedIn; incluyendo estrategias de contenido, anuncios y estad°sticas.";;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Austral;21;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3119;Implementaci¢n del Marketing Mix Proyecto Capstone;El proyecto capstone te ofrece la oportunidad de poner en pr†ctica lo que has aprendido a lo largo de la especializaci¢n a travÇs de una de estas opciones: I ? Ayuda a una gran empresa a encontrar soluci¢n a problemas reales que est† enfrentando en las †reas de las 4P. Tras realizar un an†lisis exhaustivo de la situaci¢n actual, recomienda planes de acci¢n espec°ficos para resolver dilemas de la empresa. Un caso de estudio de la vida real. II ? ®Tienes tu propio producto o servicio? Dale una nueva perspectiva a travÇs del marketing mix. Si planeas lanzar tu propio producto o servicio al Mercado, decide quÇ acciones ejecutar para cada una de las 4P a travÇs de esta opci¢n de proyecto final personalizado, y dale a tu idea ese empuje final. Ambas opciones tienen distintas fases con proyectos evaluados por tus compa§eros.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Ie Business School;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3151;Administraci¢n EstratÇgica y Emprendedora;Este curso utiliza un enfoque basado en la investigaci¢n para entender las fuentes de las ventajas competitivas en las compa§ias y otras organizaciones.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;University Of New Mexico;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3139;Contrataci¢n y mercado digital. Aspectos legales y otras cuestiones de interÇs;®Te has preguntado alguna vez si existen normas en internet? ®Te has planteado c¢mo se pueden solucionar los conflictos que puedan surgir entre las personas cuando interact£an en el mercado digital? ®Has considerado cambiar de profesi¢n o darle una nueva perspectiva a tu desarrollo laboral? Si es as°, bienvenido a este curso en el que te proporcionaremos las claves para entender, analizar, evaluar y responder a todos los interrogantes que te hayas planteado. Te ayudaremos a desarrollar un pensamiento cr°tico en relaci¢n con el mundo digital y te daremos herramientas que permitan un uso eficaz de tu huella virtual. Este curso est† pensado para todas las personas, posean o no conocimientos jur°dicos. En Çl adquirir†n la habilidad de razonar legalmente y de detectar situaciones problem†ticas. TambiÇn desarrollar†n la capacidad de dar un vuelco a su situaci¢n profesional. Las presentaciones de cada semana tratan temas diferentes pudiendo ser visionadas de forma independiente. No tienes por quÇ seguir el orden establecido. Elige de acuerdo con tus preferencias.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universitat Autïnoma De Barcel;;
;;;;;;;;;;;;;;;;;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3249;Desarrollo r†pido de productos innovadores para mercados emergentes;El objetivo del curso es aprender el proceso para el Desarrollo R†pido de Productos Innovadores para mercados emergentes a travÇs de la aplicaci¢n de 3 fases. Las fases que abordaremos en el curso son: 1) Imaginaci¢n (Divergencia): a travÇs de esta fase desarrollaremos un pensamiento creativo y cr°tico por medio de la exploraci¢n de una diversidad de opiniones en cuanto a diferentes megatendencias sociales, tecnol¢gicas y de consumo. TambiÇn utilizaremos una herramienta conocida como ?Un d°a en la vida de ?? para identificar †reas de oportunidad para mejorar productos existentes o imaginar como nuevos productos con tecnolog°as de vanguardia pueden apoyar a la personar en su vida diaria. 2) Conceptualizaci¢n (Estructuraci¢n): esta fase se enfocar† en dar disposici¢n y orden a nuestras ideas creativas para el desarrollo de productos innovadores centrados en las necesidades latentes y crecientes del consumidor. Aprenderemos y pondremos en pr†ctica un conjunto de herramientas a continuaci¢n mencionadas como: tareas a realizar, expectativas esperadas, matriz de necesidades y satisfactores, perfil del consumidor y etnograf°a. 3) Dise§o (Convergencia): En esta fase trabajaremos en confluir por medio de herramientas tales como la matriz morfol¢gica, el story-board y el desarrollo de prototipos r†pidos en una soluci¢n, es decir en un nuevo producto y/o servicio innovador, las capacidades de diversas tecnolog°as para dar vida a aquellas funcionalidades y atributos necesarios y esperados por nuestro consumidor. Recordemos siempre que la diferencia entre una invenci¢n y una innovaci¢n no radica del todo en el grado de novedosidad, sino en la aceptaci¢n de dicho producto y/o servicio innovador demostrada a travÇs de su adquisici¢n/compra por el consumidor/mercado meta.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Tecnol¢gico De Monterrey;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3074;Proyecto Final - Programa Especializado en Marketing Digital;Semana 1) Definir† las estrategias, objetivos y t†cticas de Marketing Relacional y c¢mo esto se vincula con el correspondiente ecosistema de Marketing Digital. Semana 2) Una estrategia de contenidos en base a los c¢digos de 3 Redes Sociales que elija. Semana 3) Dise§ar† una campa§a ejemplo de Google Adwords, definiendo quÇ red es m†s conveniente para sus objetivos publicitarios y con quÇ segmentaciones. TambiÇn deber† dise§ar anuncios acorde a las mejores pr†cticas recomendadas. Semana 4) Dise§ar† una campa§a ejemplo en Compra Program†tica haciendo foco en las audiencias que comprar°a (1st party, 2nd party y 3rd party) y las estrategias de retargeting que aplicar°a para maximizar los resultados de la campa§a.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Austral;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3048;La gesti¢n de los riesgos y la administraci¢n de los cambios en el proyecto;En este curso, aprender†s a manejar el riesgo del proyecto mediante la identificaci¢n, el an†lisis y la comunicaci¢n de los cambios inevitables. En cualquier proyecto pueden suceder imprevistos. DespuÇs de este curso, podr†s describir y aplicar los elementos necesarios para medir e informar sobre el alcance del proyecto, el cronograma y los costos. Te equiparemos con las herramientas necesarias para gestionar el cambio de la forma menos perjudicial posible para tu equipo y otros interesados en el proyecto.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;University Of California, Irvi;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3004;Beneficios y caracter°sticas de las redes sociales m†s significativas;En este curso se explicar†n los aspectos m†s generales del †mbito de las redes sociales con el objetivo de que el participante distinga, clasifique e identifique las cualidades particulares de la evoluci¢n de las redes sociales, su aplicaci¢n general en el †mbito de negocios y comercial, as° como reconocer las redes sociales de m†s auge en nuestros tiempos y las tendencias de empleo.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Tecnol¢gico De Monterrey;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3268;Comercio, Inmigraci¢n y Tipos de Cambio en un Mundo Globalizado;"Este es el segundo de los tres cursos que forman parte de la Especializaci¢n en Globalizaci¢n, Crecimiento Econ¢mico y Estabilidad. Este curso se enfocar† en las facetas de la globalizaci¢n que afectan las perspectivas y decisiones econ¢micas de un pa°s. La globalizaci¢n ha sido recientemente el tema predominante en muchos debates pol°ticos, y este curso abordar† los determinantes de la globalizaci¢n. Ser† separado en cuatro m¢dulos; el primer m¢dulo explicar† las tasas de cambio. Cubrir† lo que determina el tipo de cambio y c¢mo los diferentes tipos de cambio afectan la econom°a y la realidad de las monedas. El segundo m¢dulo explorar† el comercio, la realidad del libre comercio y lo que le ocurre a la econom°a de un pa°s con proteccionismo. El tercer m¢dulo se incluir† en la balanza de pagos, te ayudar† a comprender c¢mo funcionan las transacciones econ¢micas entre un pa°s y el resto del mundo. El cuarto m¢dulo se centrar† en Inmigraci¢n, que es probablemente uno de los temas m†s controvertidos de la actualidad. Explicar† c¢mo la migraci¢n afecta a los pa°ses de acogida y cubrir† las tendencias de migraci¢n actuales. El quinto m¢dulo pondr†s todos tus conocimientos en pr†ctica y tendr†s que analizar cinco variables sobre la econom°a espa§ola en dos periodos 2004-2012 y 2013-2018.";;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Ie Business School;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3200;Gesti¢n del canal de distribuci¢n y retailing;Hoy en d°a la estrategia de distribuci¢n es parte del ADN de muchas empresas y la gesti¢n correcta de la misma es fundamental para el Çxito de tu producto o servicio. Los canales necesitan ser planificados a largo plazo combinando las siguientes †reas principalmente: perfil de compa§°a, estructura de portafolio y posicionamiento de precio, pol°tica de go-to-market, trade y retail marketing, comercio electr¢nico y manejo de ventas global. En la £ltima dÇcada, ha habido dos revoluciones que han afectado las industrias, incrementando la importancia del manejo de los canales de distribuci¢n: ? La revoluci¢n digital: considerando los desarrollos en el †rea de CRM, la cadena de abastecimiento, herramientas de planificaci¢n, sistemas de mercanc°a y reasignaci¢n, entre otros. ? El enfoque de ventas: una estrategia clara de ventas puede ser un diferenciador para las empresas y un arma poderosa de competitividad. Mantente al d°a respecto a c¢mo muchas compa§°as est†n agregando ambos aspectos a sus estrategias principales convirtiÇndolos en puntos clave en su proceso de toma de decisiones.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Ie Business School;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3225;Swift: programar para iOS;En este curso aprender†s todas las bases del lenguaje de programaci¢n Swift. Revisar†s temas b†sicos, desde variables hasta el desarrollo de un par de aplicaciones. Si eres un programador consolidado en Objective - C / iOS o eres un programador nuevo para la familia de dispositivos de Apple, ≠este curso es para ti! Repasar†s temas muy b†sicos, como constantes y variables, revisar†s los fundamentos del lenguaje y conceptos importantes, como opcionales, closures, funciones y muchos otros temas. Estar†s trabajando con la versi¢n 2.0 de Swift y aprender†s los cambios que han ocurrido y c¢mo aplicarlos en el desarrollo de una mejor aplicaci¢n m¢vil para iOS. ≠Bienvenido al curso: Swift, programar para iOS!;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Tecnol¢gico De Monterrey;21;
N;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3167;Fundamentos del an†lisis de datos para la toma de decisiones;"Mediante este curso ser†s capaz de identificar, evaluar y aprovechar las distintas oportunidades que te presenta el an†lisis de datos para generar valor en tu organizaci¢n. Al finalizarlo, habr†s desarrollado la capacidad de utilizar mÇtodos de an†lisis de datos, as° como herramientas y modelos de apoyo que soportar†n tu toma de decisiones a nivel personal y en tu organizaci¢n. En la parte inicial de este curso conocer†s la importancia y rol que juega el an†lisis de datos (Analytics) en el mundo actual, para apoyar la toma de decisiones en nuestra vida diaria, nuestro trabajo y nuestra organizaci¢n. Conocer†s no solo el enorme crecimiento que ha tenido esta †rea en los £ltimos a§os, sino tambiÇn el gran potencial y oportunidades que te presenta en el futuro inmediato. Conocer†s y analizar†s diversos casos de Çxito tanto a nivel mundial, como en pa°ses de habla hispana. De igual forma, habr†s desarrollado la capacidad de utilizar distintos mÇtodos que te apoyar†n en tu an†lisis de datos y proceso de toma de decisiones, utilizando adem†s herramientas computacionales para explorar bases de datos, realizar predicciones y crear infograf°as asociadas al problema o decisi¢n de tu interÇs. Adem†s, identificar†s elementos clave para la modelaci¢n matem†tica, que ser†n de gran utilidad para identificar el mejor curso de acci¢n que deber†s seguir. Finalmente, este curso te permitir† conocer y utilizar distintos criterios bajo los cuales podr†s tomar decisiones, a partir del an†lisis de datos e informaci¢n clave asociada a la misma. Estos criterios incluyen aspectos fundamentales como costos de oportunidad, escenarios de incertidumbre, as° como distintos objetivos o metas a seleccionar, para que puedas elegir en forma efectiva la mejor decisi¢n a tomar. Agradecemos a Fundaci¢n Televisa por su participaci¢n en la producci¢n de este curso; con lo cual colabora a inspirar y desarrollar el potencial de las personas, a travÇs de su compromiso con la educaci¢n y la cultura.";;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Tecnol¢gico De Monterrey;;
